text,metadata
"BAB 4 — AKUNTANSI   ●   177
Aktivitas 8
Laporan Keuangan 
Petunjuk Pengerjaan
1. Kerjakan lembar aktivitas ini secara berpasangan!
2. Buatlah laporan keuangan yang terdiri dari laporan posisi keuangan 
dan laporan laba rugi berdasarkan persamaan dasar akuntansi 
yang telah kalian kerjakan pada aktivitas 4 dan 5!
Setelah kalian mengerjakan kedua jenis laporan keuangan tersebut, 
kerjakan aktivitas berikut.
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara berpasangan!
2. Lengkapi laporan keuangan di bawah ini dengan nominal yang 
tepat!
a. Laporan posisi keuangan
Perusahaan Umum Daerah Air Minum
Kota Sukabumi
Laporan Neraca/Posisi Keuangan
Periode 31 Desember 2021 dan 2020
(dalam rupiah)
Komponen 2021 2020
Aset
Aset Lancar
Kas dan setara kas 1.878.495.241 1.368.157.579","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 188, 'id': 'Ekonomi_188'}"
"178   ●   EKONOMI UNTUK SMA/MA KELAS XII
Komponen 2021 2020
Deposito berjangka 3.700.000.000 3.700.000.000
Piutang usaha 30.942.440.726 28.376.571.606
Akumulasi penyisihan 
piutang(12.401.749.723) (11.962.088.394)
Piutang non air 391.646.998 373.455.848
Piutang lain-lain 325.861.765 501.444510
Persediaan 638.767.244 518.945.714
Pembayaran dimuka 1.563.663.847 1.715.621.731
Jumlah aset lancar ………….. …………..
Aset tidak lancar 
Aset tetap ................
Nilai perolehan aset 
tetap71.448.421.950 68.793.694.889
Akumulasi penyusutan 
aset tetap(32.067.785.377) (30.524.610.657)
Akumulasi penurunan 
nilai………….. …………..
Jumlah aset tetap ………….. …………..
Aset tidak lancar lainnya ………….. …………..
Aset dalam penyelesaian - 23.761.000
Uang jaminan 4.389.000 4.389.000
Beban ditangguhkan 522.640.600 1.446.158.100
Jumlah aset tidak lancar 
lainnya………….. …………..
Total aset ………….. …………..","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 189, 'id': 'Ekonomi_189'}"
"BAB 4 — AKUNTANSI   ●   179
Komponen 2021 2020
Liabilitas dan Ekuitas 
Liabitas Jangka Pendek 
Utang usaha 513.893.053 449.575.503
Beban yang masih harus 
dibayar156.287 20.123.421
Titipan uang tunai 19.527.098 19527.098
Utang pajak 349.170.037 3.630.452
Utang jangka panjang 
jatuh tempo- -
Jumlah liabilitas jangka 
pendek………….. …………..
Liabilitas jangka panjang
Kewajiban imbalan 
pasca kerja1.596.171.564 1.871.318.977
Utang kendaraan jangka 
panjang137.557.000 268.585.000
Cadangan dana 
kesejahteraan pegawai2.825.000 2.825.000
Jumlah liabilitas jangka 
panjang………….. …………..
Ekuitas dan Cadangan 
Modal pemerintah 
daerah 70.806.707.702 69.806.707.702
Penyertaan pemerintah 
YBDS522.640.600 522.640.600
Modal hibah 630.281.326 630.281.326","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 190, 'id': 'Ekonomi_190'}"
"180   ●   EKONOMI UNTUK SMA/MA KELAS XII
Komponen 2021 2020
Selisih penilaian kembali 
aktiva tetap177.492.268 177.492.268
Laba belum dibagikan (9.954.102.949) (11.986.665.774)
Laba rugi tahun berjalan 2.144.473.284 2.549.459.353
Jumlah ekuitas & 
cadangan………….. …………..
Total liabilitas dan 
ekuitas ………….. …………..
Berikan kesimpulan berdasarkan data laporan keuangan 
Perusahaan Daerah Air Minum (PDAM) Kota Sukabumi tersebut!
b. Laporan laba rugi
Perusahaan Umum Daerah Air Minum
Kota Sukabumi
Laporan Laba Rugi
Periode 31 Desember 2021 dan 2020
(dalam rupiah)
Komponen 2021 2020
Pendapatan
Pendapatan Usaha
Pendapatan penjualan 
air22.661.254.775 23.453.575.170
Pendapatan non air 1.381.203.690 1.437.017.734
Pendapatan Non Usaha
Pendapatan lain-lain 520.099.868 163.218.296","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 191, 'id': 'Ekonomi_191'}"
"BAB 4 — AKUNTANSI   ●   181
Komponen 2021 2020
Total Pendapatan ………….. …………..
Beban
Beban Operasional
Beban pegawai 10.584.724.775 11.717.682.151
Beban energi 740.974.800 754.202.500
Beban kimia 352.181.250 602.179.875
Beban kompensasi air 
baku443.840.896 173.694.650
Beban pemeliharaan 1.154.896.609 1.023.555.842
Pemakaian bahan 
pembantu3.831.000 -
Beban penyusutan aset 
tetap1.543.174.720 1.400.885.122
Beban penyisihan 
piutang459.303.774 173.575.605
Beban umum dan 
administrasi6.536.152.104 6.453.755.819
Jumlah beban 
operasional ………….. …………..
Beban non operasional
Beban non operasional 69.442.028 204.820.282
Total beban ………….. …………..
Laba/rugi sebelum pajak ………….. …………..
Pajak badan usaha 529.563.093 -","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 192, 'id': 'Ekonomi_192'}"
"182   ●   EKONOMI UNTUK SMA/MA KELAS XII
Komponen 2021 2020
Laba/rugi setelah pajak ………….. …………..
Berikan kesimpulan berdasarkan data laporan laba rugi Perusahaan 
Daerah Air Minum (PDAM) Kota Sukabumi tersebut!
Aktivitas 9
Literasi
Petunjuk Pengerjaan 
1. Kerjakan lembar aktivitas ini secara berkelompok!
2. Baca artikel di bawah ini dan jawablah pertanyaan yang tersedia!
Penulis: Reza Pahlevi
Editor: Annissa Mutia
29/7/2022, 13.30 WIB","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 193, 'id': 'Ekonomi_193'}"
"BAB 4 — AKUNTANSI   ●   183
PT Perusahaan Listrik Negara (PLN) Pesero mencatatkan 
pendapatan sebesar Rp211,66 triliun pada semester I­2022. 
Pendapatan ini sudah meningkat 20% secara tahunan (year-on-
year/yoy) dari Rp175,92 triliun.
Penjualan listrik meningkat dari 125,49 TWh pada semester 
I­2021 menjadi 133,87 TWh pada semester I­2022. Ini juga yang 
membuat penjualan listrik naik 7,2% (yoy) menjadi Rp150,6 triliun. 
Selain itu, PLN juga menerima subsidi listrik sebesar Rp26,19 
triliun dan kompensasi sebesar Rp31,23 triliun pada periode ini.
Laba bersih PLN pun meningkat 162,4% (yoy) menjadi Rp17,4 
triliun. Pada periode yang sama tahun lalu, laba bersih tercatat 
sebesar Rp6,6 triliun.
Kenaikan laba ini juga belum menghitung penyesuaian tarif 
listrik untuk pelanggan 3.500 VA ke atas. Aturan ini baru berlaku 
pada 1 Juli 2022.
Sumber: https://databoks.katadata.co.id/datapublish/2022/07/29/laba-bersih-pln-terbang-1624-pada-semester-i-2022. 
(diakses pada tanggal 30 Juli 2022)
Pertanyaan
1. Mengapa nilai pendapatan PLN mengalami kenaikan pada periode 
semester I­2022?
2. Berilah argumen kalian, apabila PLN mengalami laba, kebijakan 
apa yang sebaiknya diterapkan?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 194, 'id': 'Ekonomi_194'}"
"184   ●   EKONOMI UNTUK SMA/MA KELAS XII
Aktivitas 10
Proyek Kelompok 
Petunjuk Pengerjaan
1. Kerjakan lembar aktivitas ini secara berkelompok!
2. Pergilah ke kantin sekolah kalian atau badan usaha maupun 
perusahaan yang ada di sekitar wilayah tempat tinggal kalian.
Langkah­langkah aktivitas yang harus kalian lakukan, sebagai berikut.
1. Lakukan pengamatan selama satu minggu dan apabila 
memungkinkan, ikutlah terlibat di dalam kegiatan operasional di 
tempat tersebut. Apabila tidak memungkinkan, lakukan wawancara 
kepada pemilik kantin tersebut!
2. Apabila catatan transaksi sudah ditemukan, catatlah transaksi 
tersebut dalam persamaan dasar akuntansi!
3. Setelah itu, buatlah laporan keuangan dalam bentuk sederhana!
4. Presentasikan hasil pekerjaan kalian di depan kelas!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 195, 'id': 'Ekonomi_195'}"
"BAB 4 — AKUNTANSI   ●   185
Asesmen
I. Bentuk soal AKM
Pilihlah jawaban yang tepat!
1. Informasi akuntansi dijadikan sebagai acuan untuk menilai 
kemampuan perusahaan dalam mengembalikan pinjaman dan 
bunga. Pihak yang membutuhkan informasi akuntansi tersebut 
adalah ....
A. investor
B. masyarakat
C. krediturD. pemerintah
E. karyawan
2. Perusahaan menerima pendapatan jasa karena telah menyelesaikan 
suatu pekerjaan tertentu. Perubahan yang terjadi pada persamaan 
dasar akuntansi adalah ....
A. harta kas bertambah modal pemilik berkurang
B. harta kas bertambah modal pemilik bertambah
C. aktiva berkurang diimbangi modal bertambah
D. aktiva berkurang diimbangi modal berkurang
E. aktiva bertambah diimbangi modal berkurang
3. Perusahaan Batik Bandung menerima pelunasan piutang sebesar 
Rp30.000.000,00. Pengaruh transaksi pada persamaan dasar 
akuntansi adalah ....
A. kas bertambah sebesar Rp30.000.000,00 dan modal berkurang 
Rp30.000.000,00.
B. kas bertambah sebesar Rp30.000.000,00 dan modal bertambah 
Rp30.000.000,00.
C. piutang berkurang sebesar Rp30.000.000,00 dan modal 
bertambah Rp30.000.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 196, 'id': 'Ekonomi_196'}"
"186   ●   EKONOMI UNTUK SMA/MA KELAS XII
D. kas bertambah Rp30.000.000,00 dan piutang bertambah 
Rp30.000.000,00.
E. kas bertambah Rp30.000.000,00 dan piutang berkurang 
Rp30.000.000,00.
4. Pada tanggal 22 Juni 2022 dibeli lima unit laptop dengan harga 
Rp4.000.000,00/unit. Dibayar tunai Rp15.000.000,00 dan sisanya 
dibayar dua bulan kemudian. Pengaruh transaksi atas persamaan 
akuntansi adalah ....
A. peralatan kantor (+) Rp20.000.000,00, kas (­) Rp15.000.000,00, 
dan utang (+) Rp5.000.000,00 
B. peralatan kantor (+), Rp20.000.000,00 kas (­) Rp15.000.000,00, 
dan utang (­) Rp5.000.000,00 
C. peralatan kantor (+) Rp20.000.000,00, kas (­) Rp15.000.000,00, 
utang (­) Rp5.000.000,00 
D. peralatan kantor (­), Rp15.000.000,00 kas (­) Rp20.000.000,00, 
utang (­) Rp4.000.000,00 
E. peralatan kantor (+) Rp20.000.000,00 dan kas (­) 
Rp20.000.000,00 
5. Aqila membuka sebuah usaha percetakan di rumahnya. Untuk 
modal awal, Aqila menyetorkan uang sebesar Rp32.000.000,00. 
Kemudian uang tersebut digunakan untuk membeli mesin cetak 
sebesar Rp5.000.000,00 dan membeli perlengkapan lainnya sebesar 
Rp2.000.000,00. Berdasarkan transaksi tersebut kas akhir yang 
dimiliki Aqila adalah .....
A. Rp32.000.000,00
B. Rp30.000.000,00
C. Rp27.000.000,00D. Rp25.000.000,00
E. Rp7.000.000,00
6. Berikut ini merupakan data laporan keuangan Pramesti Salon.
Pendapatan 
sewaRp3.500.000,00 Beban 
PerlengkapanRp1.200.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 197, 'id': 'Ekonomi_197'}"
"BAB 4 — AKUNTANSI   ●   187
Pendapatan 
salonRp18.000.000,00 Beban listrik 
dan teleponRp550.000,00
Beban 
asuransiRp6.500.000,00 Beban 
Sewa  Rp3.500.000,00
Beban gaji Rp4.400.000,00 Modal awal Rp10.700.000,00
Prive Rp1.050.000,00
Berdasarkan data keuangan tersebut, kesimpulan yang tepat dari 
laporan keuangan Pramesti Salon adalah …. 
A. memperoleh laba sebesar Rp5.150.000,00
B. memperoleh laba sebesar Rp5.350.000,00
C. memperoleh laba sebesar Rp5.470.000,00
D. mengalami kerugian sebesar Rp5.350.000,00
E. mengalami kerugian sebesar Rp6.325.000,00
7. Pada akhir periode, perusahaan jasa “Wieka Laundry” memperoleh 
laba sebesar Rp5.000.000,00. Pengambilan untuk keperluan pribadi 
sebesar Rp1.000.000,00. Apabila diketahui modal awal perusahaan 
sebesar Rp50.000.000,00 maka besarnya modal akhir adalah ....
A. Rp50.000.000,00
B. Rp51.000.000,00
C. Rp53.000.000,00D. Rp54.000.000,00
E. Rp56.000.000,00
8. Data dalam suatu laporan posisi keuangan perusahaan “Karimun” 
diketahui sebagai berikut.
Kas Rp42.500.000,00
Surat­surat berharga Rp30.000.000,00
Utang wesel Rp15.000.000,00
Utang usaha Rp32.000.000,00
Pendapatan diterima dimuka Rp17.000.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 198, 'id': 'Ekonomi_198'}"
"188   ●   EKONOMI UNTUK SMA/MA KELAS XII
Peralatan toko Rp44.000.000,00
Perlengkapan Rp11.000.000,00
Asuransi dibayar dimuka Rp1.500.000,00
Modal Rp76.000.000,00
Prive Rp2.000.000,00
Berdasarkan data di atas, jumlah pasiva dalam laporan posisi 
keuangan adalah ....
A. Rp64.000.000,00
B. Rp123.000.000,00
C. Rp138.000.000,00D. Rp140.000.000,00
E. Rp142.000.000,00
9. Data dalam suatu laporan posisi keuangan perusahaan “Manado” 
diketahui sebagai berikut.
Kas Rp42.500.000,00
Surat­surat berharga Rp30.000.000,00
Utang wesel Rp15.000.000,00
Peralatan toko Rp44.000.000,00
Asuransi dibayar dimuka Rp1.500.000,00
Berdasarkan data di atas, jumlah aset lancar dalam laporan posisi 
keuangan adalah ....
A. Rp74.000.000,00
B. Rp127.500.000,00
C. Rp122.500.000,00
D. Rp112.500.000,00
E. Rp82.500.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 199, 'id': 'Ekonomi_199'}"
"BAB 4 — AKUNTANSI   ●   189
10. Perhatikan laporan neraca perusahaan jasa ekspedisi Namira 
berikut.
Keterangan 2020 2021
Kas Rp110.000.000,00 Rp110.000.000,00
Piutang usaha Rp40.000.000,00 Rp90.000.000,00
Perlengkapan Rp5.000.000,00 Rp5.000.000,00
Peralatan Rp15.000.000,00 Rp5.000.000,00
Gedung Rp250.000.000,00 Rp250.000.000,00
Tanah Rp100.000.000,00 Rp100.000.000,00
Utang usaha Rp200.000.000,00 Rp150.000.000,00
Utang bank Rp100.000.000,00 Rp150.000.000,00
Berdasarkan neraca tersebut, kesimpulan yang benar adalah ….
A. adanya penambahan aktiva sebesar Rp30.000.000,00
B. adanya penambahan kewajiban sebesar Rp10.000.000,00
C. adanya penambahan modal pemilik sebesar Rp40.000.000,00
D. adanya penurunan aktiva sebesar Rp10.000.000,00
E. adanya penurunan utang sebesar Rp10.000.000,00
II. Pilihan Ganda Komplek 
Pilihlah tiga (3) jawaban yang tepat dengan cara memberikan tanda 
centang (✓)!
11. Berikut merupakan pernyataan yang benar mengenai pengertian 
akuntansi sebagai sistem informasi.
berguna untuk meningkatkan kesejahteraan manajemen 
dan karyawan","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 200, 'id': 'Ekonomi_200'}"
"190   ●   EKONOMI UNTUK SMA/MA KELAS XII
menyediakan informasi keuangan suatu perusahaan selama 
satu periode tertentu
digunakan sebagai pedoman dalam mengambil keputusan 
ekonomi
menentukan besar gaji karyawan
dinyatakan dalam satuan mata uang
12. Berikut ini merupakan kegunaan informasi akuntansi bagi pihak 
eksternal perusahaan.
membuat berbagai kebijakan dalam mengalokasikan 
keuangan
mengukur tingkat profitabilitas perusahaan jika akan 
menanamkan modalnya
menentukan besarnya pajak
menentukan besarnya kredit usaha yang diberikan
mengevaluasi jalannya kegiatan usaha
13. Berikut ini yang termasuk dalam kelompok harta lancar.
pendapatan diterima dimuka
pendapatan yang masih harus diterima
piutang usaha
sewa dibayar dimuka
pendapatan jasa
14. Pernyataan di bawah ini yang termasuk transaksi yang 
memengaruhi aset lancar.
Ibu Indah menyetorkan modalnya sebesar Rp500.000.000,00
Bu Zakiyah membeli sabun dan perlengkapan untuk usaha 
laundry sebesar Rp20.000.000,00
Pak Kholid membeli mobil untuk mengirim barang­barang 
hasil produksinya sebesar Rp.125.000.000,00
Bu Asma membeli gedung sebesar Rp100.000.000,00 secara 
tunai","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 201, 'id': 'Ekonomi_201'}"
"BAB 4 — AKUNTANSI   ●   191
15. Berikut ini merupakan pernyataan yang sesuai dengan persamaan 
dasar akuntansi.
setiap transaksi yang dicatat dalam persamaan akuntansi 
hanya dicatat di satu lajur
adanya pendapatan yang diterima perusahaan hanya akan 
dicatat di kolom kas
adanya beban yang dikeluarkan perusahaan dan sifatnya 
mengurangi modal
adanya pengambilan untuk keperluan pribadi (prive) akan 
mengurangi kas dan mengurangi modal di kolom pasiva
penambahan atau pengurangan aktiva akan selalu timbul 
diimbangi dengan penambahan atau pengurangan terhadap 
pasiva
16. Berikut ini transaksi yang dapat memengaruhi kas dan ekuitas.
pemilik usaha menyetorkan modal sebesar Rp70.000.000,00
pemilik mengambil uang untuk keperluan pribadi sebesar 
Rp5.000.000,00
perusahaan menerima pendapatan jasa dari kegiatan 
operasional perusahaan sebesar Rp17.000.000,00
perusahaan membeli peralatan secara tunai sebesar 
Rp15.000.000,00
perusahaan meminjam uang di salah satu bank konvensional 
sebesar Rp50.000.000,00
17. Berdasarkan pernyataan di bawah ini, pilihlah transaksi yang 
memengaruhi ekuitas dan liabilitas.
pemilik usaha menyetorkan modal sebesar Rp3.000.000,00
pemilik mengambil uang untuk keperluan pribadi sebesar 
Rp. 500.000,00
perusahaan membeli kendaraan sebesar Rp500.000,00
perusahaan membeli peralatan sebesar Rp300.000,00
perusahaan meminjam uang di bank sebesar Rp10.000.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 202, 'id': 'Ekonomi_202'}"
"192   ●   EKONOMI UNTUK SMA/MA KELAS XII
18. Berikut ini merupakan akun­akun yang terdapat di laporan posisi 
keuangaan perusahaan.
pendapatan jasa
pendapatan diterima di muka
akumulasi penyusutan peralatan
beban penyusutan
piutang usaha
19. Berikut ini merupakan akun­akun yang terdapat di laporan laba 
rugi suatu perusahaan.
pendapatan sewa
beban yang masih harus dibayar
beban gaji
beban operasional
piutang pendapatan
20. Berikut ini informasi tepat berkaitan dengan laporan keuangan.
ketika nilai pendapatan lebih besar dibandingkan dengan 
nilai beban, maka perusahaan mengalami laba. Laba akan 
menambah modal perusahaan
tujuan dari penyusunan laporan neraca adalah untuk 
menyeimbangkan antara utang dan modal 
akun prive termasuk dalam komponen modal di laporan 
neraca atau posisi keuangan
dalam pembuatan laporan keuangan, harus disusun secara 
berurutan mulai dari laporan laba rugi, laporan perubahan 
modal dan yang terakhir adalah penyusunan laporan neraca 
atau posisi keuangan
apabila dalam laporan neraca atau posisi keuangan kondisi 
aktiva dan pasiva belum menunjukkan keseimbangan, maka 
dapat dipastikan laporan keuangan tersebut keliru","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 203, 'id': 'Ekonomi_203'}"
"BAB 4 — AKUNTANSI   ●   193
III. Kategori Benar-Salah 
Berikan centang (✓) pada jawaban ""Benar"" atau ""Salah""!
No. PertanyaanKategori
Benar Salah
21.  Akuntansi disebut sebagai language of business  
karena dijadikan patokan untuk mengambil 
keputusan perusahaan.
22.  Orang yang bekerja di bidang akuntansi disebut 
akuntan. Adapun syarat untuk menjadi seorang 
akuntan hanya perlu mengikuti kursus di 
lembaga keuangan.
23.  Perusahaan membayar upah karyawan, 
perubahan yang terjadi pada persamaan 
akuntansi yaitu akan mengakibatkan aktiva 
berkurang diimbangi juga dengan beban 
berkurang dalam jumlah yang sama.
24.  Jika dalam periode yang sama total aktiva 
meningkat Rp72.000.000,00 dan total kewajiban 
meningkat Rp27.000.000,00, maka jumlah 
ekuitas pemilik dalam periode tersebut adalah 
sebesar Rp47.000.000,00.
25.  Salah satu transaksi dalam persamaan dasar 
akuntansi adalah perubahan aset akan diikuti 
perubahan liabilitas dalam jumlah yang sama. 
Adapun contoh transaksinya adalah transaksi 
peminjaman uang kepada pihak lain.
26.  Laporan laba rugi akan dibuat setelah laporan 
perubahan modal dan posisi keuangan 
menunjukkan keseimbangannya.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 204, 'id': 'Ekonomi_204'}"
"194   ●   EKONOMI UNTUK SMA/MA KELAS XII
No. PertanyaanKategori
Benar Salah
27.  Dalam laporan laba rugi, apabila nilai 
pendapatan lebih besar daripada 
pengeluarannya, maka kinerja perusahaan 
tersebut menunjukkan perolehan laba sehingga 
akan menambah modal perusahaan. 
28.  Akun­akun yang terdapat dalam laporan posisi 
keuangan meliputi pendapatan diterima di 
muka, piutang usaha, beban yang masih harus 
dibayar, sewa dibayar di muka, dan kas.
29.  Apabila dalam sebuah laporan keuangan 
terdapat akun akumulasi penyusutan peralatan, 
akan dikelompokkan dalam aset lancar dan 
akan mengurangi nilai aset perusahaan. 
30.  PT. Asmuni Berkah mencatat modal awal 
sebesar Rp20.000.000,00. Besarnya pendapatan 
yang diperoleh sebesar Rp15.000.000,00 dan 
beban yang dikeluarkan sebesar Rp7.000.000,00. 
Selama periode bulan tersebut, Ibu Mutia selaku 
pemilik perusahaan mengambil prive sebesar 
Rp3.000.000,00. Berdasarkan data tersebut, laba 
perusahaan adalah senilai Rp8.000.000,00. 
IV. Uraian
Jawablah pertanyaan berikut dengan tepat!
1. Uraikan transaksi­transaksi yang dapat memengaruhi persamaan 
dasar akuntansi!
2. Uraikan jenis­jenis bukti transaksi dan kegunaannya! Apabila dalam 
melakukan pencatatan transaksi keuangan tidak dilampirkan bukti 
transaksi, bagaimana pengaruhnya terhadap laporan keuangan 
tersebut?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 205, 'id': 'Ekonomi_205'}"
"BAB 4 — AKUNTANSI   ●   195
3. Carilah informasi mengenai kegunaan informasi akuntansi dan 
isilah tabel berikut ini!
No. Pemakai Manfaat Informasi
1. Pemilik perusahaan  
2. Manajemen
3. Calon investor
4. Kreditur 
5. Pemerintah 
6. Karyawan 
7. Masyarakat
4. Jelaskan hal­hal yang harus diperhatikan sebelum membuat laporan 
keuangan! Jenis keputusan apa yang bisa diambil berdasarkan 
laporan keuangan? 
5. Berikut merupakan data keuangan CV. Namira dua tahun terakhir.
Keterangan Tahun 2020 Tahun 2021
Asuransi dibayar dimuka Rp13.000.000,00 Rp14.500.000,00
Perlengkapan kantor Rp2.500.000,00 Rp3.200.000,00
Sewa dibayar dimuka Rp4.800.000,00 Rp3.800.000,00
Peralatan Rp24.000.000,00 Rp24.000.000,00
Pendapatan diterima dimuka Rp11.000.000,00 Rp7.000.000,00","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 206, 'id': 'Ekonomi_206'}"
"196   ●   EKONOMI UNTUK SMA/MA KELAS XII
Keterangan Tahun 2020 Tahun 2021
Utang bank Rp34.000.000,00 Rp24.000.000,00
Modal pemilik Rp67.000.000,00 Rp75.000.000,00
Beban gaji Rp4.500.000,00 Rp4.800.000,00
Beban sewa Rp1.200.000,00 Rp1.200.000,00
Pendapatan jasa Rp12.500.000,00 Rp15.600.000,00
Pendapatan bunga Rp1.200.000,00 Rp1.800.000,00
Uraikan kesimpulan yang dapat kalian peroleh dari data keuangan 
tersebut!
6. Buatlah persamaan dasar akuntansi berdasarkan transaksi di 
bawah ini!
Pada tanggal 2 Juli 2021 Pak Irvan mendirikan sebuah usaha 
konsultasi keuangan. Transaksi yang terjadi selama bulan Juli 2021 
sebagai berikut.
Tgl. Transaksi
2 Pak Irvan menyetorkan uang tunai pada perusahaannya 
miliknya sebesar Rp70.000.000,00.
3 Membayar sewa tempat operasional kantor untuk enam bulan 
sebesar Rp18.000.000,00.
5 Membeli perlengkapan kantor sebesar Rp4.500.000,00.
7 Menerima pendapatan jasa konsultasi sebesar Rp13.000.000,00.
10 Membayar beban listrik sebesar Rp750.000,00.
12 Membayar beban telepon Rp500.000,00.
14 Menerima pendapatan jasa sebesar Rp15.000.000 baru dibayar 
Rp7.000.000,00 sisanya dibayar kemudian.
17 Meminjam uang di Bank sebesar Rp24.000.000,00.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 207, 'id': 'Ekonomi_207'}"
"BAB 4 — AKUNTANSI   ●   197
Tgl. Transaksi
20 Membeli perlengkapan Rp6.000.000,00.
25 Menerima pendapatan jasa Rp15.000.000,00.
26 Membeli peralatan Rp9.000.000,00 secara tunai.
29 Membayar gaji karyawan Rp17.000.000,00.
31 Memperoleh pendapatan Jasa Rp12.500.000,00.
Refleksi
Kalian telah belajar tentang akuntansi. Manfaat apa yang kalian 
dapatkan setelah mempelajari bab ini? Apakah ilmu yang kalian 
peroleh dari materi ini bisa kalian terapkan dalam kehidupan sehari­
hari? 
Pengayaan
Jika kalian tertarik untuk mempelajari lebih lanjut materi akuntansi, 
lakukanlah pengayaan berikut.
1. Carilah laporan keuangan suatu perusahaan selama 3 tahun 
terakhir! Kalian bisa mencari datanya dari website perusahaan 
tersebut!
2. Analisis laporan keuangan perusahaan tersebut, apakah 
memperoleh keuntungan atau kerugian?
3. Jelaskan apabila kondisi keuangan perusahaan memperoleh 
keuntungan atau laba, mengapa dalam kurun waktu tersebut 
perusahaan mengalami keuntungan? 
4. Apabila kondisi keuangan menunjukkan kondisi rugi, mengapa 
hal tersebut bisa terjadi? Apa strategi yang dapat dilakukan oleh 
perusahaan? Bisakah kalian memberikan argumen atau masukan 
untuk perusahaan tersebut?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 208, 'id': 'Ekonomi_208'}"
"198 
Glosarium
Akuntansi :Merupakan ilmu yang mencatat, menganalisis, 
dan mengkomunikasikan transaksi atau 
kejadian ekonomi suatu entitas bisnis 
yang bertujuan untuk menghasilkan dan 
melaporkan informasi yang relevan bagi 
berbagai pihak yang berkepentingan dalam 
mengambil keputusan.
Akuntan :Orang bekerja di bidang akuntansi.
Aktiva :Nama lain penyebutan untuk harta atau aset 
yang merupakan sumber daya yang dimiliki 
oleh perusahaan.
Association 
of South East 
Asian Nation  
(ASEAN) :Organisasi kerjasama negara-negara yang 
berada di wilayah asia tenggara.
Asia-Pacific 
Economic 
Cooperation 
(APEC):Kerjasama ekonomi negara-negara di kawasan 
Asia Pasifik yang bertujuan mengukuhkan 
pertumbuhan ekonomi dan mempererat 
komunitas negara-negara di Asia Pasifik. 
APBN :Rencana keuangan tahunan pemerintahan 
negara Indonesia yang disetujui oleh Dewan 
Perwakilan Rakyat yang berisi daftar sistematis 
dan terperinci yang memuat rencana 
penerimaan dan pengeluaran negara selama 
satu tahun anggaran.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 209, 'id': 'Ekonomi_209'}"
"199
APBD :Rencana keuangan tahunan pemerintahan 
daerah yang berisi daftar sistematis dan 
terperinci yang memuat rencana penerimaan 
dan pengeluaran daerah selama satu tahun 
anggaran.
Bea :Pungutan negara atas barang impor yang 
bertujuan untuk membatasi masuknya barang 
impor dalam rangka melindungi produk dalam 
negeri.
Beban 
(expense):Merupakan uang yang dikeluarkan oleh 
perusahaan untuk menunjang kegiatan 
operasionalnya.
Bilateral :Kerjasama internasional yang melibatkan dua 
negara.
Crowdfunding :Kegiatan mengumpulkan modal dengan 
cara penggalangan atau donasi dana melalui 
lembaga khusus.
Cukai :Pungutan negara yang dikenakan terhadap 
barang-barang tertentu yang mempunyai 
sifat atau karakteristik yang ditetapkan dalam 
Undang-Undang Cukai.
Diskriminasi 
harga:Memberlakukan harga jual produk yang 
berbeda untuk satu negara dengan negara lain.
Dumping :Menjual barang dengan harga yang murah ke 
negara lain dan menjual harga yang tinggi di 
dalam negeri.   
Ekonomi 
digital:Kegiatan ekonomi menggunakan teknologi 
digital atau internet.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 210, 'id': 'Ekonomi_210'}"
