text,metadata
"xiPetunjuk Penggunaan Buku
Kata Kunci
Kata kunci pada Buku Siswa merupakan 
kata atau ungkapan yang mewakili konsep 
ataupun teori.
Peta Konsep
Peta konsep pada Buku Siswa merupakan 
penyajian informasi dalam bentuk konsep-
konsep yang saling terhubung dalam suatu 
rangkaian.
Apersepsi
Apersepsi pada Buku Siswa berupa 
gambar atau contoh kegiatan untuk 
menghubungkan materi pembelajaran 
dengan pengetahuan awal dan pengalaman 
keseharian peserta didik.
Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhny aTerhadap Kebahagiaan 
 3
Pendekatan Sektor alPendekatan SpasialS D A
S D A M
Teknolog i
TR Nasioana l
TR Propinsi
TR Kabupaten/K ota
Intera ksi Desa KotaPendekatanW ilayahElemen  Wilayah Wilayah Formal
Wilayah Noda l
Wilayah Perencanaan
Asas dan Kebijakan 
Pengembangan  
Tata Ruang 
Desa
Kota
Indeks kebahagiaan KebahagiaanWilayah
Tata Ruang
Desa–K otaWilayah da n
Perwilayaan
Peta Konsep
4  untuk SMA Kelas XII
Masihkah kaliani ngat saat belajard ikelas XI?Saat itu,kalianm empelajari 
materi-materi penting, sepertip osisis trategis Indonesiad anpotensis umber 
dayaalamny a,keanekar agaman hayati, sertalingkungand ankependudukan. 
Posisi Indonesiad ipersimpangan lalu lintas dunia yang memberi akses besar 
bagi kerjas amad engann egar a-negara lain. Potensis umbe rdayaalamy ang 
bera gamd antinggi akan menjadis umbe rdayapembangunan yang besar. 
Keragamanh ayatim emberikan alternatif yang besar sebagai sumberd aya 
hayati yang dapat diperbarui. Lingkungan dank ependudukan akan menjadi 
sumber da ya pembangunan.    
Materi dikelasXIIinib erbedad enganm ateri sebelumn ya.K alian akan 
mempelajari topik pengembangan wilay ahdant ataruang, sertapengaruhn ya 
terhadap kebahagiaan penduduk. Pengembangan wilay ahdan tata ruang 
amat penting dipelajari .Wilayah-wilay ahdiIndonesiab erkembang dengan 
cepat dalamm emenuhi kebutuha nruang untukt empatt inggal serta aktivitas 
hidup lain nya yang meningkat dan be ragam. 
Demikian juga indeks kebahagiaan menjadim ateri penting yang dipelajari  
dikelasXII. Indeks kebahagiaan mencerminkan standar kesejahter aan dan 
perk embangan sosial masyar akat.K ebahagiaan dipengaruhi kepuasan 
hidup, pera saan, danm akna hidup. Pengembangan wilay ahdan tata ruang 
diha rapkan dapa tmeningkatkan indeks kebahagiaan penduduk sehingga 
mereka hidup lebih bahagia. Apad anbagaimana pengembangan wilay ah? 
Bagaimana ruang seharusny aditata? Bagaimana pengembangan wilay ah 
dan tatar uang berpengaruht erhadap tingkat kesejahter aan? Pertan yaan-
pertan yaan tersebut akan kita bahas pada ur aian materi berikut.Gambar 1.1 Salah satu sudut kota
Sumber: Freepik.com/Asepwae (2022)
2  untuk SMA Kelas XII
Kata Kunci
wilayah - pengembangan wilayah - desa dan 
kota - tata ruang - indeks kebahagiaan","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 10, 'id': 'Geografi_10'}"
"Infografis
Infografis merupakan visualisasi data, 
gagasan, informasi, atau pengetahuan atas 
materi Geografi fase F kelas XII melalui 
bagan, grafik, dan sebagainya. Infografis 
menyajikan lebih dari sekadar teks dan 
memiliki dampak visual yang cukup kuat 
dan lebih menarik perhatian peserta didik.
Aktivitas 
Aktivitas pada Buku Siswa merupakan 
proses pembelajaran peserta didik Ayo 
Berdiskusi, Terapkan Konsep, Ayo Berpikir 
Kritis, Ayo Berpikir Kreatif, Ayo Berkolaborasi 
Membuat Proyek, dan Ayo Berkebinekaan 
Global.
Tautan
Tautan pada Buku Siswa merupakan bentuk 
pengayaan berupa informasi sumber belajar 
lainnya yang dapat diakses, misalnya buku 
atau situs web berupa tautan dan kode QR
Asesmen
Asesmen pada Buku Siswa adalah materi 
uji pemahaman peserta didik terhadap 
pembelajaran pada setiap bab. Asesmen 
dilakukan untuk mengukur ketercapaian 
tujuan pembelajaran masing-masing bab 
pada Buku Siswa.
Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhny aTerhadap Kebahagiaan 
 5
PENGEMBANGAN WILA YAH
DANT ATA RUAN G
Apasih yang dimaksu d
pengembangan wilaya h
dan tata ruang?
1Wilayah
Formal2Wilayah
Fungsional3Wilayah
PerencanaanKonsep  
  Wilaya hPengembangan wilayah usaha mengur angi ketimpanga n
melalui dukungan terhadap aktivitas ekonomi dala m
suatu wilayah. Tata ruang yaitu wujud struktur ruan g
(pemukiman, jaringan sa rana pr asarana) dan pola ruang
(distribusi kawasan lindung dan budidaya)
1
2
3
4
Mewujudkan ruang (wilayah) yang aman ,
nyaman, produktif, dan berkelanjutan.
Pemanfaatan SDA yang berkelanjutan.
Keterpaduan pemanfaatan ruang.
Peme rataan pengembangan
antarwilayah seca ra fisik
maupun sosial ekonomi .Dimensi Penyusun
Indeks Ke bahagiaan
Indeks
Kebahagiaan
Indonesia
(2021)
75,4Kepuasan Hidup
Kepuasan Personal  70
Kepuasan Sosial     8075
Perasaan
66
Makna Hidu p
73
Paradigma dalam
pengembangan wilaya h
berfokus pada tiga pilar  
utama untuk mendoron g
pengembangan wilayah yang
optimal dan berkelanjutan.Sumber Daya
ManusiaSumber Daya
Alam
Teknolog i
Pengaruh pengembangan
wilayah bagi masyar akat yaitu
pertumbuhan ekonomi jangka panjang
peningkatan tara f hidup masyar akat salah satu 
tolok ukur peningkatan ta raf hidup masyar akat... Apa tujuan pengembangan wilayah dan tata ruang?
Indeks Ke bahagiaan
Indonesia
(per-p rovinsi)
68–70 71–73 74–76
Sumber :Konsep pengembangan wilayah (bpsdm.pu.go.i d)
Indeks kebahagiaan Indonesia 2021 (bps.go.id ) 
4
Pemerarataan pp
 Pe
 pengemb angan
 em
 n
b
 pe
n
g
m
ba
g
an
n
 pe
n
g
m
ba
g
an
n
 p
g
 g
tarwwilayahs
 ant
 secara fisik
 raa
 ik
 se
ec
a
f
is
 se
ec
a
f
is
 se
ec
a
f
is
upuunsosiaa
 mau
pun os
 unso
alekonom
onn
 i.
 l
k
al
e
ko
no
m
 al
e
ko
no
m
Keebb
Indddd
ndd
(
(
7
77
 Paradigmm
ma
ad
dalam
d
da
da
da
da
a
a
a
a
 P
P
P
P
P
P
ar
Pa
 m
peggemem
 gan w
g
g
g
g
g
a
a
a
a
 mbang
mbang
m
m
m
m
b
b
b
b
b
a
a
a
a
an
an
an
an
n
n
n
n
 p
p
p
p
p
p
pe
pe
 wilay ah
ahah
h
h
hh
yy
uu
 a atitgaga
a
a
a
t
t
t
t
ii
ig
ig
ig
g
g
g
g
g
a
a
a
 usus aa
 ssppdad
s
s
s
p
p
p
p
pa
pa
pa
p
a
a
a
d
d
d
d
d
 b
b
b
b
b
bb
e
 ppiliarar
l
p
la
ar
pppp
llaa
arar
p
untukmenddorong
 tt unttukmendorong
 medndo
 m
me
en
dd
nd
dd
d
o
 u m
 ntukk
n
n
t
t
t
u
u
kk
k
k
kk
k
k
 u
u
t
 orong
gg
 or
o
ng
 ututamamaaununtutukk memendndndororononggg
peng emembangan wwiilayahhyyanangg
optimal da n berk elanjujutatan.n
 p j
Daya
 Sumb er
 uumm
S
 b
b
 S
mbmb
be
r
 SS
mb
be
r
sisiaa
 Manus
M
M
Ma
an
us
 Ma
an
us
rDaaya
ya
ay
Da
D
r
mber
mber
mb
SSum
Sum
Sum
mberDayayaa
AAAlAlamam
Teknologi
Teknolog i
PePengngaaruppenengegembmbanangagann
 aruh p
 aruh p
pe
pe
iwiwillalayayahhh bbabagmmasasyayararakkakattt
 bag
bag
h 
ah 
agi m
agi m
 yy
aaitituu
pepertrtumumbubuhahann ekek ijajangngkaka
aapppananjjajaj
ang
a
sysy
yyararakakatatssalalaahssaatu
 syarak
syarak
 al
a
alah satu
alah sat u
 pepeniningngkakatatann tatararaff hhi
dup masy
 sy
h
hh
hidk t
 hhididupupmmasasyayararakakatt
 tlk ki kt
 totololokk ukukururppeneniningkgkatatanan
taraf
taraf
taraf
taraf
6  untuk SMA Kelas XII","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 11, 'id': 'Geografi_11'}"
"pepeniningngkakatatann tatararaff hhi
dup masy
 sy
h
hh
hidk t
 hhididupupmmasasyayararakakatt
 tlk ki kt
 totololokk ukukururppeneniningkgkatatanan
taraf
taraf
taraf
taraf
6  untuk SMA Kelas XII
A.Pengembangan Wilayah 
1.Pengertian Wilayah
Wila yaht entu bukan istilaha sing bagi kalian. Istilah tersebut sering hadir  
dalamp embelajar an, terutama pembelajara nIPS.M isaln yaada wilay ah 
pertanian, wilay ahindustri, wilay ahpesisir, wilay ahperdesaan, wilay ah 
perk otaan, dan sebagainy a.Wila yah-wil ayahtersebut tentu menggambarkan 
usahap ertanian yang relatif luas, wilay ahindustrim encerminkan usaha 
berbagai industri (pabrik) di area yang relatif luas, dan sebagai nya.       
Inggris ,istilah wilay ahdisebut region (Kant, 1991). Hadjisarosa( 1981)  
mengungkapkan bahwa wilay ahmerupakan sebutan untukl ingkungan 
permukaan bumi yang jelasb atasanny a.Sementar a Hartshorn (1982)  
pembeda dengan area lain.D engand emikian, dapat dikemukakan bahwa  
wilay ahmerupakan dimensir uang/spasial berupa area-area dipermukaan 
bumi yang memiliki 
Istilah wilay ahjugad apat digunakan untukm enunjukkan suatu tempaty ang 
memiliki kar akteristik khusus yang berbeda dengan tempat lain .
dan buda yayang terkandungd idalamny a(inhern). Perbedaan karakteristik 
antarwilay ahterbentuk akiba tadany adinamik adan inter aksiy ang berbeda 
hujann yarelatif kering,d anteknologi yang dikuasaip enduduk sederhana, 
maka diwilay ahtersebut dapa tberkembang hutan jati yang membedakan 
dengan jenis hutan lain nya. 
Gambar 1.3 Peta Indonesia
Sumber: Google Map (2022)
86  untuk SMA Kelas XII
Asesmen
Petunjuk: Berilah tanda silang pada hurufa ,b,c,d,atau edijawaban yang 
paling benar . Kerjakan di buku tugas kalian
1.Propinsi Jawa Tengah terdiria tas2 9kabupate ndan6kota, diantar anya 
kabupatenB atang,B lora,Boyolali,k ota Magelang,P ekalongand an 
Semar ang. 
Berdasarkan hal tersebut wil ayah merupakan . . . . 
a.   area-area di permukaan bumi memiliki  
berbatasan dengan wilay ah lain secara  administr atif. 
karakteristik yang 
sama.
c.    satu k esatuan wilay ah pengembangan yang menjadi objek dari  
progr am-progr am pembangunan
d.   mengelompokkan wil ayah-wila yah tertentu berdasarkan posisiny a 
dalam suatu progr am pembangunan
e.    pengelompokan wil ayah berdasarkan persamaan dan perbedaan 
karakteristikny a dengan wil ayah lain
2.Berdasar jalurl intas antar daer ah,K abupate nSleman dilewati jalan 
nasional yang merupakan jalure konomi strategisp enghubung wilay ah 
Sleman dengan kota pelabuha n(Semar ang,S urabay a,Jakarta).J alur 
tersebut melewati wilay ah-wilay ah Kecamatan, sepertiP rambanan, 
Kalasan, Depok, Mlati, danG amping. Selain itu,wilay ah-wil ayahtersebut 
juga dilalui jalanl ingkar arteri primer sehingga cepat berk embang 
untuk bidang pertanian menjadii ndustri, perdagangan danj asa Gambar 1.38 Peta Jawa Tengah
Sumber: https://www .tataruang.
id/2022/04/08/peta-jawa-tengah-lengkap -
dengan-nama-kabupaten-dan-k ota/
Untuk menambah dan memperdalam teori-teori pengembangan  
wilay ah, silakan pindai kode QR di samping atau klik tautan di 
bawah.
http://www .litbang.pertanian.go.id/buku/ekore gion/Bab-II-4.pdf
Utkk bbhahd","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 11, 'id': 'Geografi_11'}"
"Bab 1KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET , DAN TEKNOLOGI
REPUBLIK INDONESIA, 2022
Geografi untuk SMA/MA Kelas XII
Penulis: Budi Handoyo
ISBN: 978-602-427-914-1 (jil.2)
Pengembangan Wilayah, Tata 
Ruang, dan Pengaruhnya 
terhadap Kebahagiaan 
Apa dan bagaimana pengembangan wilayah? Bagaimana ruang seharusnya 
ditata? Bagaimana pengembangan wilayah dan tata ruang berpengaruh 
terhadap tingkat kesejahteraan?","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 12, 'id': 'Geografi_12'}"
"2
Geografi untuk SMA/MA Kelas XII
Tujuan Pembelajaran
Setelah membaca dan mengikuti kegiatan belajar dalam buku ini 
diharapkan kalian mampu:
1. Memahami pengertian pengembangan wilayah, jenis wilayah, dan 
tata ruang.
2. Memahami teori dan paradigma pengembangan wilayah dan tata 
ruang. 
3. Menerapkan konsep pengembangan wilayah dan tata ruang. 
4. Menganalisis perkembangan wilayah dan tata ruang dalam konteks 
fisik, sosial, ekonomi, dan keruangan.
5. Memahami pengertian, karakteristik, dan tahapan perkembangan 
desa dan kota, serta indeks kebahagiaan dan sebarannya. 
6. Mengidentifikasi potensi dan permasalahan desa dan kota serta 
pengembangannya. 
7. Menganalisis pengaruh interaksi keruangan desa dan kota serta 
permasalahannya. 
8. Mengevaluasi implementasi kebijakan pengembangan desa dan 
kota. 
9. Merancang pengembangan wilayah desa dan kota untuk 
peningkatan kualitas kebahagiaan. 
Pendekatan Sektor alPendekatan Spasia lS D A
S D M
Teknologi
TR Nasioanal
TR Pr ovinsi
TR Kabupaten/K ota
Inter aksi Desa K otaPendekatan Wilaya hElemen  Wilayah Wilayah Formal 
Wilayah Noda l
Wilayah Perencanaan  
Asas dan K ebijakan 
Pengembangan  
Tata Ruang 
Desa
Kota
Indeks k ebahagiaan KebahagiaanWilaya h
Tata Ruan g
Desa–K otaWilayah dan  
Perwila yaan
Kata Kunci
wilayah - pengembangan wilayah - desa dan 
kota - tata ruang - indeks kebahagiaan","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 13, 'id': 'Geografi_13'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
3
Pendekatan Sektor alPendekatan Spasia lS D A
S D M
Teknologi
TR Nasioanal
TR Pr ovinsi
TR Kabupaten/K ota
Inter aksi Desa K otaPendekatan Wilaya hElemen  Wilayah Wilayah Formal 
Wilayah Noda l
Wilayah Perencanaan  
Asas dan K ebijakan 
Pengembangan  
Tata Ruang 
Desa
Kota
Indeks k ebahagiaan KebahagiaanWilaya h
Tata Ruan g
Desa–K otaWilayah dan  
Perwila yaan
Peta Konsep","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 14, 'id': 'Geografi_14'}"
"4
Geografi untuk SMA/MA Kelas XII
Masihkah kalian ingat saat belajar di kelas XI? Saat itu, kalian mempelajari 
materi-materi penting, seperti posisi strategis Indonesia dan potensi sumber 
daya alamnya, keanekaragaman hayati, serta lingkungan dan kependudukan. 
Posisi Indonesia di persimpangan lalu lintas dunia yang memberi akses besar 
bagi kerja sama dengan negara-negara lain. Potensi sumber daya alam yang 
beragam dan tinggi akan menjadi sumber daya pembangunan yang besar. 
Keragaman hayati memberikan alternatif yang besar sebagai sumber daya 
hayati yang dapat diperbarui. Lingkungan dan kependudukan akan menjadi 
sumber daya pembangunan.    
Materi di kelas XII ini berbeda dengan materi sebelumnya. Kalian akan 
mempelajari topik pengembangan wilayah dan tata ruang, serta pengaruhnya 
terhadap kebahagiaan penduduk. Pengembangan wilayah dan tata ruang 
amat penting dipelajari. Wilayah-wilayah di Indonesia berkembang dengan 
cepat dalam memenuhi kebutuhan ruang untuk tempat tinggal serta aktivitas 
hidup lainnya yang meningkat dan beragam. 
Demikian juga indeks kebahagiaan menjadi materi penting yang dipelajari 
di kelas XII. Indeks kebahagiaan mencerminkan standar kesejahteraan dan 
perkembangan sosial masyarakat. Kebahagiaan dipengaruhi kepuasan 
hidup, perasaan, dan makna hidup. Pengembangan wilayah dan tata ruang 
diharapkan dapat meningkatkan indeks kebahagiaan penduduk sehingga 
mereka hidup lebih bahagia.Gambar 1.1 Salah Satu Sudut Kota
Sumber: Freepik.com/Asepwae (2022)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 15, 'id': 'Geografi_15'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
5
PENGEMBANGAN WIL AYAH
DAN TATA  RUANG
Apa sih yang dimaksu d
pengembangan wilaya h
dan tata ruang?
1Wilayah 
Formal2Wilayah 
Fungsional3Wilayah 
PerencanaanKonsep  
      Wilaya hPengembangan wilayah usaha mengur angi ketimpangan
melalui dukungan terhadap aktivitas ekonomi dalam
suatu wilayah. Tata ruang yaitu wujud struktur ruan g
(pemukiman, jaringan sar ana pr asar ana) dan pola ruang
(distribusi kawasan lindung dan budida ya)
1
2
3
4
Mewujudkan ruang (wilayah) yang aman ,
nyaman, produktif, dan berkelanjutan.
Pemanfaatan SDA yang berkelanjutan.
Keterpaduan pemanfaatan ruang.
Peme rataan pengembangan
antarwilayah seca ra fisik
maupun sosial ekonomi.Dimensi Penyusun
Indeks K ebahagiaan
Indeks
Kebahagiaan
Indonesia
(2021)
75,4Kepuasan Hidu p
Kepuasan Personal  70
Kepuasan Sosial       80 75
Perasaan
66
Makna Hidup
73
Paradigma dalam 
pengembangan wilayah 
berfokus pada tiga pilar 
utama untuk mendoron g
pengembangan wilayah yang
optimal dan berkelanjutan.Sumber Daya
ManusiaSumber Daya
Alam
Teknologi
Pengaruh pengembangan  
wilayah bagi masya rakatyaitu
pertumbuhan ekonomi jangka panjan g
peningkatan ta raf hidup masyar akat salah satu  
tolok ukur peningkatan taraf hidup masyarakat... Apa tujuan pengembangan wilayah dan tata ruang?
Indeks K ebahagiaan
Indonesia
(per-pr ovinsi)
68–70 71–73 74–76
Sumber :Konsep pengembangan wilayah (bpsdm.pu.go.id)
Indeks k ebahagiaan Indonesia 2021 (bps.go.id)
4
Pemerarataan pp
 Pe
 pengemb angan
 em
 n
b
 pe
n
g
m
ba
g
an
n
 pe
n
g
m
ba
g
an
n
 p
g
 g
tarwwilayah s
 ant
 secara fisik
 raa
 ik
 se
ec
a
f
is
 se
ec
a
f
is
 se
ec
a
 f
is
upuun sosiaa
 mau
pun os
 unsso
al ekonom
onn
 i.
 l
k
al
e
ko
no
m
 al 
e
ko
no
m
Keebb
Indddd
ndd
(
(
7
77
 Paradigmm
ma 
da
alam 
l
al
al
al
a
a
a
 P
P
P
P
P
P
ar
Pa
p emem
 an wil
a
a
a
n
n
n
 mba ga
 mba ng
b
b
b
b
b
b
ba
ba
ba
ba
a
a
a
a
n
n
n
n
g
g
g
g
g
 p
p
p
p
p
e
e
 layah
h 
yy
uu
 a a tigaga
a
a
a
t
t
t
t
i
i
i
i
g
g
g
g
a
a
a
 usus daa
 ssppad
s
s
s
p
p
p
p
p
p
p
p
a
a
a
d
d
d
d
 b
b
b
b
bb
e
 ppiliarar
rr 
il
p
il
ar
pppp
ilil
arar
p
unntukmendorong
 t unttukmendorong
 me dnd
m
me
e
n
dd
d
 u m
 untukk
n
n
nt
nt
u
u
kk
uk
uk
kk
k
k
 u
u
t
 orong
gg
 o
ro
n
 ututamamma a ununtutukk memenndndororonongg
penggemembang anwwilayahhyyanangg
optimal da n berk elan jujutatan.n
 p j
Daya
a
a
a
 Sumb er
 uumm
S
 b
b
 Su
mbmb
be
r
 SuSu
mb
be
r
sisiaa
 Manus
M
M
Ma
n
u
 Ma
n
u
rDaaya
ya
a
D
rD
r
 mber
mber
mb
SSum
SSum
Sum
mberDDayaya
AAAlAlamam
Teknologi
Teknologi
PePengngaaruppenengegembmbanangagann
 aruh p
 aruh p
pe
pe
iwiwillalayayahhh bbabagmmasasyayararakkakattt
 bag
bag
h 
ah 
agi m
agi m
 yy
aaitituu
pepertrtumumbubuhahanneek jajangngkk
aapppananjjjaj
jang
ja
sysy
yyararakakatatssalalaahssat
 syara
syara
 sa
sa
alah satu
alah sat
 pepeniningngkakatatann tatararaff hh
dup mas
 as
f
ff
hid k
 hhididupupmmasasyayararakakatt
 lk ki k
 totololokk ukukururppeneniningkgkatatanan
taraf
taraf
taf
taraf
Gambar 1.2 Infografis Bab 1","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 16, 'id': 'Geografi_16'}"
"6
Geografi untuk SMA/MA Kelas XII
A. Pengembangan Wilayah 
1. Pengertian Wilayah
Wilayah tentu bukan istilah asing bagi kalian. Istilah tersebut sering hadir 
dalam pembelajaran, terutama pembelajaran IPS. Misalnya ada wilayah 
pertanian, wilayah industri, wilayah pesisir, wilayah perdesaan, wilayah 
perkotaan, dan sebagainya. Wilayah-wilayah tersebut tentu menggambarkan 
corak spesifik seperti namanya. Misalnya wilayah pertanian menggambarkan 
usaha pertanian yang relatif luas, wilayah industri mencerminkan usaha 
berbagai industri (pabrik) di area yang relatif luas, dan sebagainya.       
Beberapa ahli mendefinisikan wilayah. Dalam bahasa Inggris, istilah 
wilayah disebut region  (Kant, 1991). Hadjisarosa (1981) mengungkapkan 
bahwa wilayah merupakan sebutan untuk lingkungan permukaan bumi 
yang jelas batasannya. Sementara Hartshorn (1982) mendefinisikan wilayah 
sebagai suatu area yang spesifik dan memiliki aspek pembeda dengan area 
lain. Dengan demikian, dapat dikemukakan bahwa wilayah merupakan 
dimensi ruang/spasial berupa area-area di permukaan bumi yang memiliki 
karakteristik spesifik yang berbeda dengan area lainnya. Istilah wilayah 
juga dapat digunakan untuk menunjukkan suatu tempat yang memiliki 
karakteristik khusus yang berbeda dengan tempat lain.
Aspek pembeda tersebut dapat berupa kenampakan fisik, sosial, ekonomi, 
dan budaya yang terkandung di dalamnya (inhern). Perbedaan karakteristik 
antarwilayah terbentuk akibat adanya dinamika dan interaksi yang berbeda 
dari tiap komponen fisik, manusia, dan teknologi. Lahan berkapur, curah 
hujannya relatif kering, dan teknologi yang dikuasai penduduk sederhana, 
maka di wilayah tersebut dapat berkembang hutan jati yang membedakan 
dengan jenis hutan lainnya. 
Gambar 1.3 Peta Indonesia
Sumber: Google Map (2022)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 17, 'id': 'Geografi_17'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
7
Gambar 1.4 Suasana perkotaan dan perdesaan
Sumber:  Freepik.com/h9image dan wirestock (2022)
2. Jenis-Jenis Wilayah 
Wilayah di permukaan bumi tidak satu, tetapi beragam jenisnya. Ada tiga 
jenis wilayah yang dapat dijumpai, yaitu wilayah formal (wilayah homogen), 
wilayah nodal (wilayah fungsional), dan wilayah perencanaan (wilayah 
program). 
a. Wilayah Formal (Wilayah Homogen)
Wilayah formal (wilayah homogen) merupakan unit geografis yang digolongkan 
berdasarkan karakteristik yang sama. Kriteria penggolongan wilayah formal 
dapat berupa aspek fisik, sosial, politik, maupun ekonomi (Adisasmita, 2016; 
Rustiadi, 2017). Contohnya wilayah pertanian di perdesaan yang ditandai 
kesamaan mata pencaharian penduduk sebagai petani dan lingkungan fisik 
berupa lahan budi daya pertanian. Adapun wilayah industri ditandai dengan 
bangunan pabrik-pabrik yang luas. Wilayah formal apa saja yang terdapat di 
kota atau kabupaten kalian? Tentu, ada beberapa wilayah formal yang dapat 
kalian jumpai di sana untuk dijadikan contoh. 
Gambar 1.5 Wilayah pertanian dan wilayah industri
Sumber:  Freepik.com/nikitabuida dan 4045 (2022)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 18, 'id': 'Geografi_18'}"
"8
Geografi untuk SMA/MA Kelas XII
b. Wilayah Nodal (Wilayah Fungsional)
Wilayah nodal (wilayah fungsional) terdiri atas satuan wilayah yang heterogen 
sehingga memunculkan hubungan saling ketergantungan dengan wilayah 
lain. Pembentukan wilayah fungsional umumnya berlangsung secara dinamis 
dan berawal dari titik pusat (wilayah sentral) yang mendorong perkembangan 
wilayah di sekitarnya (Adisasmita, 2016; Karlsson & Olsson, 2006; Langenhove, 
2012).
Gambar 1.6 Wilayah Nodal Jabodetabek
Sumber:  Google map & Freepik.com/ h9image (2022)
Contoh wilayah fungsional adalah wilayah Jabodetabek, Gerbangkertosusila, 
dan Pusat Bisnis Semarang. Tentu, wilayah jenis ini juga dapat kalian jumpai 
di berbagai tempat, walau tidak selalu tersedia. Kalian dapat mencari jenis-
jenis wilayah tersebut secara mandiri.
c. Wilayah Perencanaan (Wilayah Program)
Wilayah perencanaan (wilayah program) merupakan satu kesatuan wilayah 
pengembangan yang menjadi objek dari program-program pembangunan. Wilayah 
perencanaan erat kaitannya dengan perencanaan tata ruang wilayah yang wilayah 
ini berfungsi sebagai objek atau alat untuk mencapai tujuan pembangunan. 
Wilayah perencanaan merupakan bagian penting dari suatu kebijakan regional, 
karena keberhasilan pembangunan wilayah ini akan berdampak positif pada 
kesejahteraan masyarakat dalam lingkup regional. Contohnya Rencana Tata 
Ruang Kawasan Strategis Nasional Ibu Kota Nusantara Tahun 2022-2042 yang telah 
ditetapkan dengan Peraturan Presiden Republik Indonesia Nomor 64 Tahun 2022. 
Contoh lain adalah food estate yang dibangun di Kalimantan Tengah dan Sumatra 
Utara yang mengembangkan tanaman hortikultura. Kalian tentu dapat mencari 
contoh lain melalui sumber-sumber daring.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 19, 'id': 'Geografi_19'}"
"Bab 1 - Pengembangan Wilayah, Tata Ruang, dan Pengaruhnya terhadap Kebahagiaan 
9
Gambar 1.7 Wilayah perencanaan
Sumber: CNN Indonesia/Adhi Wicaksono (2022) dan Nyoman Nuarta (2022)
Ayo, Berdiskusi!
Kalian tentu telah membaca pengertian wilayah dan jenis-jenisnya. Ada 
wilayah nodal, fungsional, dan wilayah perencanaan. Diskusikan secara 
berpasangan atau berkelompok tentang permasalahan berikut. 
1. Bagaimana perbedaan antara wilayah formal, nodal, dan wilayah 
perencanaan? 
2. Tentukan beberapa kata kunci yang mencerminkan karakteristik wilayah 
formal, nodal, dan perencanaan.
3. Perwilayahan (Regionalisasi) 
Setelah mempelajari konsep wilayah dan klasifikasi wilayah, selanjutnya kita 
akan belajar perwilayahan. Secara faktual, kalian dapat melihat fenomena 
alam, sosial, dan buatan yang belum jelas tergolong wilayah apa fenomena 
tersebut. Oleh karena itu, perlu dilakukan identifikasi dan pengelompokan 
agar menjadi jelas jenis wilayahnya. Proses identifikasi dan pengelompokan 
menjadi wilayah tertentu disebut perwilayahan.  
Istilah perwilayahan dapat juga diartikan sebagai proses identifikasi 
dan pengelompokan wilayah berdasarkan persamaan dan perbedaan 
karakteristiknya dengan wilayah lain. Praktik dalam perwilayahan dilakukan 
dengan memperhatikan kriteria dan tujuan dari pengelompokan wilayah 
terkait. Kriteria perwilayahan dapat berupa aspek fisik, sosial, budaya, dan 
ekonomi. Adapun tujuan perwilayahan dalam materi ini secara spesifik 
difokuskan untuk mengidentifikasi tiga jenis wilayah, yaitu wilayah formal, 
wilayah nodal, dan wilayah perencanaan.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 20, 'id': 'Geografi_20'}"
