text,metadata
"41 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANHasil Perjanjian Renville menyebabkan ke-
kecewaan sebagian pihak dan menimbulkan gejolak 
politik di Indonesia. Faksi sosialis di parlemen, kecuali 
kelompok Sjahrir, menentang hasil Perjanjian Renville 
dan membentuk Front Demokrasi Rakyat (FDR). Setelah Musso, salah satu pimpinan Partai Komunis Indonesia 
(PKI), kembali dari Moskow, FDR mendapat pemimpin 
baru dan PKI pun mendominasi kelompok ini. Secara sepihak FDR/PKI mendeklarasikan pembentukan 
pemerintahan Front Nasional di Madiun pada 19 
September 1948 pagi. 
Dalam bukunya Orang-orang di Persimpangan 
Kiri Jalan (1997), sejarawan Soe Hok Gie menyebutkan 
bahwa pemerintah RI langsung bereaksi terhadap 
pemberontakan tersebut. Pada 19 September 1948 
malam, Presiden Sukarno langsung menyerukan 
kepada rakyat untuk membantu pemerintah 
menumpas pemberontakan tersebut. Sukarno 
meminta rakyat untuk memilih ikut Sukarno-Hatta atau 
Musso. Pemerintah RI kemudian segera melancarkan 
operasi militer untuk menumpas pemberontakan ini. 
Keberhasilan RI dalam menumpas pemberontakan 
ini menjadi salah satu alasan Amerika Serikat (AS) 
akhirnya membantu RI dalam menekan Belanda di 
meja perundingan. Bagi AS, RI telah menunjukkan 
ketidakberpihakannya pada idelogi komunis yang 
sedang diperangi oleh AS dalam Perang Dingin.
Tidak lama setelah RI mengatasi Peristiwa 
Madiun 1948, secara tiba-tiba Belanda membatalkan Persetujuan Renville. Pada 18 Desember 1948, Dr. Beel 
memberitahukan kepada Delegasi Republik Indonesia 
dan KTN bahwa Belanda tidak mengakui dan terikat Gambar 1.24  
Orang-Orang di 
Persimpangan Kiri 
Jalan
Sumber: Repro Bentang 
Budaya (1997)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 68, 'id': 'Sejarah_68'}"
"42
SEJARAH UNTUK SMA/MA KELAS XIIlagi dengan persetujuan Renville. Untuk kedua kalinya Belanda melakukan 
Agresi Militer. Pada Minggu pagi, 19 Desember 1948, sekitar pukul 05.30 
pesawat-pesawat pengebom milik Belanda berjenis Mitchell B-25 dan 
Mustang mulai menyerang lapangan terbang Maguwo dan menguasai ibu kota Yogyakarta. Kedaulatan Indonesia terancam karena Belanda akhirnya 
menangkap Presiden dan Wakil Presiden.
Dapatkah kalian membayangkan situasi genting yang terjadi ketika 
itu? Apakah berarti Indonesia sudah dikuasai kembali oleh Belanda? 
Pada kenyataannya, Belanda tidak bisa sepenuhnya menguasai Indonesia. 
Sebelum Belanda di bawah pimpinan Kolonel Van Langen mencapai 
Gedung Agung dan menangkap pimpinan negara, kabinet memberikan 
mandat kepada Menteri Kemakmuran Syafruddin Prawiranegara yang saat 
itu sedang berada di Bukittinggi untuk membentuk Pemerintahan Darurat 
Republik Indonesia (PDRI). Selain itu, mandat juga diberikan kepada A.A. 
Maramis yang sedang berada di New Delhi untuk membentuk Pemerintahan Republik Indonesia di pengasingan. Panglima Jenderal Soedirman juga 
memerintahkan tentara Indonesia untuk melakukan penyusupan dan 
melakukan serangan balik.
Apabila ingin mengetahui lebih detail mengenai peristiwa ini, 
kalian dapat membaca kesaksian dari pelaku sejarah lewat buku berjudul Rute Perjalanan Gerilya A.H. Nasution pada Masa Agresi 
Militer Belanda II  pada tautan berikut:  https://pustaka.kebudayaan.
kemdikbud.go.id/index.php?p=fstream&fid=1073&bid=4615
Kalian juga bisa memindai kode QR di samping.
Kalian juga bisa menyaksikan 
video di tautan berikut
https://www.youtube.com/
watch?v=b4LcUu1z4p8","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 69, 'id': 'Sejarah_69'}"
"43 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANSalah satu peristiwa penting lain pasca-
penangkapan Presiden dan Wakil Presiden RI di 
Yogyakarta adalah Serangan Umum 1 Maret 1949. 
Serangan tersebut dilancarkan untuk membuktikan 
kepada dunia internasional bahwa TNI sebagai 
salah satu badan negara masih aktif. Hal ini terbukti 
dengan keberhasilan merebut Yogyakarta dari tangan 
Belanda selama 6 jam. Setelah melancarkan serangan 
singkatnya, pasukan TNI kemudian mundur dan 
kembali ke kantung-kantung gerilya.
Sementara itu Menteri Luar Negeri PDRI, A.A. 
Maramis yang sedang berada di New Delhi India menggalang solidaritas dengan negara lain. Perdana 
Menteri India Pandit Jawaharlal Nehru memprakarsai 
Konferensi Inter-Asia sebagai bentuk solidaritas terhadap Republik Indonesia. Konferensi tersebut 
dihadiri 19 perwakilan antara lain Afganistan, 
Filipina, Burma, Sri Lanka, Mesir, Ethiopia, India, Irak, 
Libanon, Pakistan, Saudi Arabia, Suriah, dan Yaman. 
Konferensi yang berlangsung hingga 23 Januari 1949 ini menghasilkan beberapa usul resolusi kepada DK 
PBB untuk mendesak Belanda menghentikan seluruh 
operasi militernya serta mengadakan sidang khusus terkait pemecahan persoalan Indonesia-Belanda. 
Berdasarkan Resolusi DK PBB, KTN diubah 
menjadi United Nations Commission for Indonesia (UNCI) dengan kekuasaan lebih besar dan hak yang 
lebih mengikat. UNCI menginisasi perundingan RI-Belanda yang dipimpin oleh Mark Cochran (Amerika 
Serikat) di Hotel Des-Indies, Jakarta. Perundingan 
ini menghasilkan persetujuan pada  7 Mei 1949 yang 
dikenal dengan Persetujuan Roem-Royen.
Gambar 1.25
A.A. Maramis, 
Menteri Luar 
Negeri PDRI
Sumber: Wikimedia 
Commons/Public Domain (2022)
Gambar 1.26
Jawaharlal Nehru, 
Perdana Menteri 
India
Sumber: AFP/ Public Domain 
(1947)","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 70, 'id': 'Sejarah_70'}"
"44
SEJARAH UNTUK SMA/MA KELAS XIITahukah kalian selain Konferensi Inter Asia, di dalam negeri juga 
diadakan Konferensi Inter Indonesia yang menjadi momen penting 
bagi bangsa Indonesia dan sekaligus sebagai simbol bersatunya kembali 
bangsa Indonesia? Konferensi ini digelar dalam dua tahap. Konferensi 
Inter Indonesia I digelar pada 19 – 22 Juli 1949 di Hotel Tugu, Yogyakarta. 
Sedangkan Konferensi Inter Indonesia II digelar pada 31 Juli – 2 Agustus 
1949 di Jakarta. Pada sidang konferensi pertama, Ketua Sidang Moh. Hatta 
menyampaikan bahwa Konferensi Inter Indonesia ini adalah satu simbol persatuan kita, simbol kemauan kita melaksanakan cita-cita rakyat kita 
yang telah berpuluh-puluh tahun diperjuangkan, yaitu: Indonesia yang VIVA HISTORIA
1. Tentara Indonesia menghentikan segala perang 
gerilya
2. Bekerja sama dalam mengembalikan perdamaian dan menjaga keamanan serta ketertiban
3. Turut serta dalam Konferensi Meja Bundar di Belanda untuk mempercepat penyerahan kedaulatan yang sungguh dan utuh kepada Republik Indonesia Serikat tanpa syarat","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 71, 'id': 'Sejarah_71'}"
"45 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAAN
1. Buatlah diskusi kelompok yang terdiri dari 7 kelompok kecil. Masing-
masing kelompok terdiri dari 4 – 5 orang. 
2. Lakukan inkuiri sejarah berdasarkan salah satu tema berikut ini. mengenai salah satu tema berikut: satu, yang tidak terpisah-pisah.” Konferensi ini terdiri dari dua delegasi, yakni Delegasi Republik dan Delegasi BFO. Tujuan dari konferensi ini 
adalah untuk menyatukan visi dan misi bangsa Indonesia sebelum ikut 
serta dalam Konferensi Meja Bundar. 
Sumber: K.M.L. Tobing., Perjuangan Politik Bangsa Indonesia, Persetujuan 
Roem-Royen dan KMB. Jakarta: CV Haji Masagung, 1987.
Gambar 1.27 Konferensi Inter-Indonesia pertama di Yogyakarta.
Sumber: Darto Harnoko/ ANRI (1949)
AKTIVITAS","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 72, 'id': 'Sejarah_72'}"
"46
SEJARAH UNTUK SMA/MA KELAS XIIa. Peristiwa di sekitar perundingan Linggarjati (termasuk 
pembentukan Komisi Konsuler oleh PBB)
b. Agresi Militer Belanda I
c. Reaksi dunia internasional terhadap Agresi Belanda I (termasuk resolusi dan pembentukan KTN oleh PBB)
d. Peristiwa sekitar perundingan Renville
e. Agresi Militer Belanda II (termasuk penangkapan dan pembuangan 
pemimpin RI ke Bangka)
f. Pembentukan PDRI 
g. Resistensi atau perlawanan yang dilakukan pihak RI (misalnya 
perang gerilya dipimpin oleh A.H. Nasution,  Jenderal Soedirman, 
Serangan Umum 1 Maret, dan sebagainya)
3. Hasil kegiatan inkuiri dirangkum dalam bentuk poster. 
4. Perwakilan masing-masing kelompok memaparkan hasil karyanya di 
depan kelas.
Puncak dari perjuangan diplomasi pengakuan kedaulatan RI terjadi 
pada Konferensi Meja Bundar (KMB) yang diselenggarakan di Den Haag, 
Belanda. Pelaksanaan KMB berlangsung dari 23 Agustus sampai 2 November 
1949. Dampak penting dari penyelenggaraan KMB terhadap Indonesia 
adalah bentuk negara Indonesia berubah menjadi Republik Indonesia 
Serikat (RIS). Belanda mengakui kedaulatan Indonesia dalam bentuk RIS, 
penyerahannya akan dilakukan pada 27 Desember 1949. Kekuasaan atas Irian Barat ditentukan setahun kemudian setelah pengakuan kedaulatan. 
Selain itu, disepakati bahwa Indonesia harus mengambil alih utang Belanda 
sebesar 4,3 miliar gulden. Dalam hubungan kenegaraan, RIS dan Belanda 
sepaakt akan membentuk  Uni Indonesia-Belanda.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 73, 'id': 'Sejarah_73'}"
"47 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANDukungan Internasional dan 
Perjuangan Diplomasi melalui PBB
 
Upaya bangsa Indonesia untuk mendapatkan pengakuan kedaulatan 
juga dilakukan melalui diplomasi dan perjuangan di PBB.  Perjuangan ini mendapatkan dukungan dari beberapa negara lain. Masalah Indonesia 
pertama kali dibahas di DK PBB pada 25 Januari 1946 oleh delegasi Ukraina 
yang menuduh Inggris menggunakan pasukannya (termasuk tentara 
Gurkha dari India) untuk menekan gerakan demokrasi di Indonesia. 
Delegasi Ukraina yang diketuai oleh Dmitro Manuilsky menuduh tindakan 
Inggris dapat mengancam keamanan dan perdamaian dunia dan meminta 
DK PBB untuk mengirim tim untuk menyelidiki hal ini dan mengusulkan penyelesaian damai. Akan tetapi, usulan Ukraina ini kurang mendapatkan 
dukungan di DK PBB. Begitu pula usulan dari Mesir yang meminta Inggris 
untuk segera mundur dari Indonesia setelah menyelesaikan tugas pokok 
Sekutu. Setelah itu, masalah Indonesia tidak banyak dibahas di PBB hingga 
kedatangan delegasi Indonesia pada 1947 ke Markas PBB di New York.
Setelah Agresi Militer I, Sutan Sjahrir terbang ke India untuk bertemu 
dengan P.M. Jawaharlal Nehru dan meminta bantuan. India kemudian 
mengirimkan surat resmi ke PBB dan meminta DK PBB untuk melakukan 
investigasi ke Indonesia. Di saat yang hampir bersamaan, pemerintah 
Australia juga meminta PBB untuk meninjau masalah Indonesia. Masalah 
Indonesia kemudian didiskusikan di DK PBB. Pada umumnya, negara-
negara Eropa pada masa itu mendukung Belanda, sementara itu negara-
negara non-Eropa (seperti Cina, India, Colombia, dan Australia) cenderung 
membela Indonesia.
Pada 12 Agustus 1947, delegasi Indonesia, yang beberapa di antaranya 
baru datang dari India, hadir di markas PBB di Lake Success, New York. VIVA HISTORIA","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 74, 'id': 'Sejarah_74'}"
"48
SEJARAH UNTUK SMA/MA KELAS XII
Gambar 1.28 
Delegasi Indonesia dalam sidang DK PBB tahun 1947. Dari kiri ke kanan: Soedjatmoko, 
Soemitro Djojohadikoesoemo, Sutan Sjahrir, Charles Tamboe, H. Agoes Salim. Duduk di 
sebelah mereka adalah perwakilan India yaitu Dr. Padmanaba Pillai .
Sumber: UN Photo (1947)
Mereka adalah Sutan Sjahrir, H. Agus Salim, Soemitro Djojohadikusumo, 
Charles Tambu dan Soedjatmoko. Setelah melalui proses lobi dan bantuan 
dari beberapa negara yang hadir dalam sidang DK PBB, delegasi Indonesia 
kemudian diperkenankan untuk ikut dalam pertemuan yang membahas 
mengenai konflik antara Belanda di Indonesia walaupun tanpa hak suara 
dalam voting.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 75, 'id': 'Sejarah_75'}"
"49 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANDalam pidatonya pada 14 Agustus 1947, Sutan Sjahrir menyampaikan 
mengenai serangan militer Belanda terus-menerus ke Indonesia dan 
menuntut agar pasukan Belanda ditarik sepenuhnya dari Indonesia. 
Sjahrir meminta DK PBB untuk membentuk komisi yang akan mengawasi 
pelaksanaan resolusi DK PBB yang sebelumnya dikeluarkan pada 1 Agustus 
1947. Resolusi itu memerintahkan gencatan senjata dan penghentian 
pertempuran. Pidato ini tentu saja ditentang oleh perwakilan Belanda di DK 
PBB beserta para pendukungnya yang berasal dari negara-negara imperialis Eropa. Meskipun demikian, pada 25 Agustus 1947, DK PBB menyetujui 
resolusi yang diajukan oleh Australia dan Cina untuk membentuk komisi 
konsuler di Jakarta yang bertugas untuk mengawasi situasi dan melaporkan 
hasilnya ke DK PBB. Selanjutnya, PBB juga membentuk Good Offices Committee on Indonesia (GOC) yang dalam sejarah Indonesia lebih dikenal 
sebagai Komisi Tiga Negara (KTN). Badan ini  berperan untuk mengawasi 
situasi dan menjadi mediator dalam rangka mencari penyelesaian damai antara Indonesia dan Belanda.
Pada Oktober 1947, Sjahrir menyerahkan posisinya sebagai ketua 
delegasi Indonesia di PBB kepada Nico Palar. Setelah itu, delegasi Indonesia 
dan Belanda kerap berhadapan satu sama lain di DK PBB, termasuk 
dalam pembahasan Agresi Militer II yang dilancarkan oleh Belanda pada 
Desember 1948. Agresi ini justru menjadi titik balik bagi Belanda. Negara-negara yang tadinya mendukung Belanda berbalik arah. Sebagai contoh, 
Prancis mengutuk agresi ini dan meminta Belanda untuk membebaskan 
para tahanan politik, termasuk para pemimpin RI yang ditawan dalam 
agresi tersebut.
DK PBB pada akhirnya mengeluarkan resolusi pada 28 Januari 1949 yang 
pada dasarnya meminta gencatan senjata dan penghentian pertempuran antara Indonesia dan Belanda. KTN berganti nama menjadi United Nation 
Commision for Indonesia (UNCI) yang bertugas mengawasi pelaksanaan 
resolusi, memediasi perundingan, dan memastikan bahwa Indonesia dan","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 76, 'id': 'Sejarah_76'}"
"50
SEJARAH UNTUK SMA/MA KELAS XIIBelanda menaati resolusi DK PBB. Beberapa isi Resolusi DK PBB 28 Januari 
1949 (S/1234) di antaranya:
1. Belanda diperintahkan untuk membebaskan para pimpinan RI yang 
ditangkap selama Agresi Militer II dan mengembalikan mereka ke 
Yogyakarta.
2. Merekomendasikan pembentukan Republik Indonesia Serikat (RIS) 
yang bersifat federal, merdeka dan berdaulat secepatnya.
3. Belanda harus menyerahkan kedaulatan atas Indonesia kepada RIS sebelum 1 Januari 1950, atau selambat-lambatnya 1 Juli 1950.
Perundingan antara Indonesia dan Belanda terus digelar sepanjang 
tahun 1949 di bawah pengawasan UNCI. Pada 27 Desember 1949, Belanda 
pada akhirnya “menyerahkan” kedaulatannya kepada RIS. Dalam perspektif 
Indonesia, peristiwa ini sering disebut sebagai pengakuan kedaulatan.
Pada September 1950, Nico Palar memimpin upacara pengibaran 
bendera yang menandai Indonesia masuk ke Majelis Umum PBB sebagai negara anggota ke-60. Republik Indonesia bukanlah bekas koloni Eropa 
pertama yang memperoleh kemerdekaan setelah PD II, melainkan 
merupakan yang pertama menggunakan DK PBB sebagai platform dan alat untuk kampanye kemerdekaannya.
 
Disarikan dengan sedikit penyesuaian dari Foray, J. L. (2021). “The Republic at the Table, with Decolonisation on the Agenda: The United Nations 
Security Council and the Question of Indonesian Representation”, 1946–
1947. Itinerario, 45(1), 124-151.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 77, 'id': 'Sejarah_77'}"
"51 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAAND� Perubahan dari RIS Menuju NKRI
Penggagas pendirian Republik Indonesia Serikat (RIS) adalah Wakil 
Gubernur Jenderal Hindia Belanda Dr. H. J. van Mook. Pembentukan RIS 
ini sebagai upaya Belanda untuk dapat tetap menancapkan pengaruhnya 
di Indonesia. Pemerintahan RIS berkedudukan di Jakarta, sementara 
pemerintahan RI berkedudukan di Yogyakarta. Pemerintahan RIS dipimpin 
oleh Presiden Sukarno dan dibantu oleh Perdana Menteri Mohammad Hatta. Sistem pemerintahan RIS adalah demokrasi parlementer dengan 
konstitusi negara bernama Undang-undang Republik Indonesia Serikat. 
Pemerintahan RI berada di dalam wilayah pemerintahan RIS, tetapi wilayah 
RI tetap otonom dan tidak tergantung kepada RIS.
Namun, mayoritas masyarakat Indonesia beserta tokoh-tokoh nasional 
menginginkan Indonesia kembali menjadi negara kesatuan. Selain itu 
muncul gerakan-gerakan persatuan untuk mewujudkan Negara Kesatuan Republik Indonesia (NKRI) dan menentang pembentukan negara federal, 
termasuk juga dari masyarakat di mayoritas negara bagian RIS.  
Negara bagian Sumatera Selatan adalah yang pertama mengawali 
untuk bergabung dengan Pemerintah RI pada 10 Februari 1950. Selanjutnya, 
Negara Pasundan berkeinginan untuk ikut bergabung karena merasa kurang mampu memelihara keamanan dan ketertiban di wilayahnya. 
Negara Pasundan akhirnya bergabung dalam RI sebagaimana tertuang 
dalam Surat Keputusan RIS No 113 tanggal 11 Maret 1950.  
Pemerintah RIS tidak menentang aksi penggabungan dengan RI dan 
justru mengikuti kemauan Majelis Permusyawaratan. Pemerintah RIS kemudian mengeluarkan undang-undang darurat pada 7 Maret 1950 yang 
isinya pembubaran negara-negara bagian dan penggabungan ke dalam 
RI. Akhirnya sampai akhir Maret 1950, tinggal empat negara bagian yang masih berdiri, yaitu Kalimantan Barat, Negara Sumatera Timur, Negara 
Indonesia Timur dan R I. Kondisi tersebut membuat Natsir berinisiatif 
menyampaikan agar RI dan Negara-negara bagian RIS berbaur dalam NKRI. 
Usul yang disampaikan dalam sebuat rapat parlemen pada 3 April 1950","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 78, 'id': 'Sejarah_78'}"
"52
SEJARAH UNTUK SMA/MA KELAS XIIini kemudian dikenal dengan istilah Mosi Integral Natsir. Kepiawaiannya 
dalam lobi politik membuahkan hasil. Kalimantan Barat masuk ke dalam 
negara bagian RI melalui sidang Majelis Permusyawaratan pada 22 April 
1950. 
VIVA HISTORIA
Natsir merupakan satu tokoh penting Indonesia pada tahun 1950-an. Dengan menyampaikan Mosi Integral dalam sebuah sidang parlemen pada 
3 April 1950, Moh. Natsir berhasil melobi banyak fraksi agar bersepakat 
untuk kembali dalam bentuk Negara Kesatuan Republik Indonesia (NKRI) 
setelah sebelumnya terpecah-pecah dalam Negara Republik Indonesia 
Serikat (RIS). Sebagai tokoh yang pernah menjabat sebagai perdana menteri, Natsir dikenal sebagai tokoh yang karismatik dan sederhana. Agar 
dapat lebih jauh menggali tentang sejarah dan kepribadian Mohammad Natsir, kalian dapat melihat dokumentasi sejarahnya.Moh� Natsir, Sang Pelopor Wacana Kembalinya NKRI
Gambar 1.29
 Presiden Sukarno sedang 
berbincang dengan pejabat 
formatur parlemen terpilih 
Mohammad Natsir di 
Istana Negara Jakarta
Sumber:IPPHOS/ANRI (1950)
Ingin tahu lebih lanjut tentang dokumentasi sejarah 
Moh. Natsir? Kalian bisa mengunjungi tautan berikut 
https://www.youtube.com/watch?v=0jP7dlprfAo atau 
memindai kode QR berikut ini.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 79, 'id': 'Sejarah_79'}"
"53 BAB 1: PERJUANGAN MEMPERTAHANKAN KEMERDEKAANJelang pertengahan 1950, RIS hanya menyisakan tiga negara yaitu 
Negara Sumatera Timur, Negara Indonesia Timur, dan RI. Pada tanggal 3—5 
Mei 1950 diadakan perundingan yang menyepakati pembentukan NKRI. 
Akan tetapi, pembentukan NKRI tidaklah semudah menggabungkan negara 
bagian RIS ke RI. Hal ini berhubungan dengan pengakuan kedaulatan dari 
dunia internasional karena yang diakui  kedaulatannya dalam KMB adalah 
RIS. Solusi pemecahan persoalan ini adalah dengan mengubah konstitusi 
RIS yang berbentuk negara federal menjadi NKRI. Akhirnya, Presiden Sukarno mengganti RIS dengan Negara Kesatuan Republik Indonesia pada 
17 Agustus 1950.
E� Peran Rakyat dalam Revolusi Nasional 
Persoalan upaya mempertahankan kemerdekaan bukan hanya berada pada pundak para elite negara dan militer, melainkan seluruh lapisan 
rakyat Indonesia. Dengan semboyan “Merdeka atau Mati”, rakyat Indonesia rela bertaruh nyawa dan bahu-membahu untuk mempertahankan 
kemerdekaan Indonesia. Berikut berbagai peran masyarakat Indonesia pada masa Revolusi Nasional.
1� Peran Perempuan
Pemerintah RI menyerukan para perempuan yang sebelumnya tergabung dalam Fujinkai (organisasi wanita bentukan Jepang) agar masuk dalam 
berbagai wadah organisasi perempuan Indonesia. Dengan demikian, 
para perempuan Indonesia segera dapat menyalurkan tenaganya untuk 
kepentingan perjuangan, terutama dalam bidang-bidang sosial. Menarik 
untuk dicermati, meski sebagian besar tidak turut langsung memanggul 
senjata dalam perlawanan, kaum perempuan seringkali berada di garis 
depan sebagai informan dan penyalur kebutuhan para pejuang. Di beberapa daerah, para istri dan remaja putri mengorganisasi diri untuk memenuhi 
kebutuhan logistik, obat-obatan, bahkan pembiayaan perang. Selama masa 
Revolusi, perempuan Indonesia berjuang melalui berbagai cara sesuai 
dengan kemampuan dan kondisi daerah masing-masing.","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 80, 'id': 'Sejarah_80'}"
